country,iso_code,month_year,vaccines,total_vaccinations,people_vaccinated,people_fully_vaccinated,monthly_vaccinations_raw,monthly_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,monthly_vaccinations_per_million,continent,population,new_cases,total_cases,new_deaths,total_deaths
Slovenia,SVN,2021-06,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",1477685.0,838681.0,688686.0,410347.0,417229.0,71.09,40.35,33.13,200712.0,Europe,2078723.0,3613.0,257335.0,44.0,4419.0
Slovenia,SVN,2021-07,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",1701469.0,944351.0,838492.0,223784.0,229330.0,81.85,45.43,40.34,110321.0,Europe,2078723.0,1880.0,259215.0,10.0,4429.0
Slovenia,SVN,2021-08,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",1853436.0,1023596.0,930866.0,151967.0,160606.0,89.16,49.24,44.78,77260.0,Europe,2078723.0,7983.0,267198.0,21.0,4450.0
Slovenia,SVN,2021-09,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",2082246.0,1165778.0,1034263.0,228810.0,220648.0,100.17,56.08,49.75,106146.0,Europe,2078723.0,26166.0,293364.0,111.0,4561.0
Slovenia,SVN,2021-10,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",2213798.0,1188983.0,1116758.0,131552.0,143152.0,106.5,57.2,53.72,68865.0,Europe,2078723.0,42486.0,335850.0,184.0,4745.0
Slovenia,SVN,2021-11,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",2534621.0,1231960.0,1148343.0,320823.0,307500.0,121.93,59.27,55.24,147928.0,Europe,2078723.0,85048.0,420898.0,479.0,5224.0
Slovenia,SVN,2021-12,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",2762241.0,1250544.0,1189319.0,227620.0,234982.0,132.88,60.16,57.21,113040.0,Europe,2078723.0,43150.0,464048.0,365.0,5589.0
Slovenia,SVN,2022-01,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",2915617.0,1261112.0,1210132.0,153376.0,160483.0,140.26,60.67,58.22,77202.0,Europe,2078723.0,246773.0,710821.0,277.0,5866.0
Slovenia,SVN,2022-02,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",2963012.0,1263859.0,1218346.0,47395.0,52508.0,142.54,60.8,58.61,25260.0,Europe,2078723.0,181799.0,892620.0,441.0,6307.0
Slovenia,SVN,2022-03,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",2966184.0,1264048.0,1218885.0,3172.0,3525.0,142.69,60.81,58.64,1696.0,Europe,2078723.0,69579.0,962199.0,173.0,6480.0
Solomon Islands,SLB,2021-03,Oxford/AstraZeneca,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,1424.0,Oceania,703995.0,1.0,19.0,0.0,
Solomon Islands,SLB,2021-04,Oxford/AstraZeneca,3479.0,3479.0,0.0,0.0,4885.0,0.49,0.49,0.0,6946.0,Oceania,703995.0,1.0,20.0,0.0,
Solomon Islands,SLB,2021-05,Oxford/AstraZeneca,0.0,0.0,0.0,0.0,8990.0,0.0,0.0,0.0,12772.0,Oceania,703995.0,0.0,20.0,0.0,
Solomon Islands,SLB,2021-06,Oxford/AstraZeneca,21742.0,18050.0,3692.0,0.0,7200.0,3.09,2.56,0.52,10229.0,Oceania,703995.0,0.0,20.0,0.0,
Solomon Islands,SLB,2021-07,Oxford/AstraZeneca,39363.0,29429.0,9934.0,0.0,17199.0,5.59,4.18,1.41,24432.0,Oceania,703995.0,0.0,20.0,0.0,
Solomon Islands,SLB,2021-08,Oxford/AstraZeneca,71601.0,53974.0,17627.0,0.0,31039.0,10.17,7.67,2.5,44088.0,Oceania,703995.0,0.0,20.0,0.0,
Solomon Islands,SLB,2021-09,Oxford/AstraZeneca,97744.0,74573.0,23171.0,0.0,47895.0,13.88,10.59,3.29,68031.0,Oceania,703995.0,0.0,20.0,0.0,
Solomon Islands,SLB,2021-10,Oxford/AstraZeneca,152832.0,121778.0,31054.0,0.0,39007.0,21.71,17.3,4.41,55409.0,Oceania,703995.0,0.0,20.0,0.0,
Solomon Islands,SLB,2021-11,Oxford/AstraZeneca,208046.0,161521.0,46525.0,0.0,45873.0,29.55,22.94,6.61,65168.0,Oceania,703995.0,0.0,20.0,0.0,
Solomon Islands,SLB,2021-12,Oxford/AstraZeneca,235918.0,179973.0,55945.0,0.0,38648.0,33.51,25.56,7.95,54899.0,Oceania,703995.0,4.0,24.0,0.0,
Solomon Islands,SLB,2022-01,Oxford/AstraZeneca,271063.0,195262.0,75801.0,0.0,26708.0,38.5,27.74,10.77,37942.0,Oceania,703995.0,1162.0,1183.0,9.0,9.0
Solomon Islands,SLB,2022-02,Oxford/AstraZeneca,301219.0,206118.0,95101.0,0.0,26275.0,42.79,29.28,13.51,37321.0,Oceania,703995.0,5866.0,7049.0,90.0,99.0
Solomon Islands,SLB,2022-03,Oxford/AstraZeneca,315286.0,214939.0,100347.0,0.0,14904.0,44.79,30.53,14.25,21171.0,Oceania,703995.0,3729.0,10778.0,34.0,133.0
Somalia,SOM,2021-04,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",117567.0,117567.0,0.0,0.0,5200.0,0.72,0.72,0.0,312.0,Africa,16359500.0,2517.0,13915.0,184.0,713.0
Somalia,SOM,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",134133.0,129419.0,4714.0,377.0,8723.0,0.82,0.79,0.03,535.0,Africa,16359500.0,747.0,14662.0,56.0,769.0
Somalia,SOM,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",208415.0,138603.0,69812.0,18949.0,71682.0,1.27,0.85,0.43,4382.0,Africa,16359500.0,284.0,14946.0,6.0,775.0
Somalia,SOM,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",249790.0,162655.0,87135.0,0.0,71048.0,1.53,0.99,0.53,4349.0,Africa,16359500.0,457.0,15403.0,36.0,811.0
Somalia,SOM,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",291053.0,194876.0,96177.0,0.0,16282.0,1.78,1.19,0.59,1003.0,Africa,16359500.0,2063.0,17466.0,166.0,977.0
Somalia,SOM,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",495041.0,259041.0,236000.0,17966.0,182705.0,3.03,1.58,1.44,11168.0,Africa,16359500.0,2514.0,19980.0,134.0,1111.0
Somalia,SOM,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",668104.0,363367.0,304737.0,0.0,188393.0,4.08,2.22,1.86,11517.0,Africa,16359500.0,2018.0,21998.0,97.0,1208.0
Somalia,SOM,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",964433.0,589128.0,564612.0,0.0,402664.0,5.9,3.6,3.45,24616.0,Africa,16359500.0,1018.0,23016.0,119.0,1327.0
Somalia,SOM,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",1504914.0,1203131.0,810010.0,0.0,450186.0,9.2,7.35,4.95,27519.0,Africa,16359500.0,516.0,23532.0,6.0,1333.0
Somalia,SOM,2022-01,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",1610500.0,1305856.0,867137.0,0.0,116176.0,9.84,7.98,5.3,7093.0,Africa,16359500.0,1856.0,25388.0,2.0,1335.0
Somalia,SOM,2022-02,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",1838348.0,1479158.0,937617.0,0.0,162393.0,11.24,9.04,5.73,9920.0,Africa,16359500.0,925.0,26313.0,13.0,1348.0
South Africa,ZAF,2021-02,"Johnson&Johnson, Pfizer/BioNTech",70527.0,70527.0,70527.0,68267.0,55750.0,0.12,0.12,0.12,928.0,Africa,60041996.0,59632.0,1513393.0,5829.0,49993.0
South Africa,ZAF,2021-03,"Johnson&Johnson, Pfizer/BioNTech",263878.0,263878.0,263878.0,171808.0,188903.0,0.44,0.44,0.44,3148.0,Africa,60041996.0,34764.0,1548157.0,2853.0,52846.0
South Africa,ZAF,2021-04,"Johnson&Johnson, Pfizer/BioNTech",317656.0,317656.0,317656.0,43531.0,62674.0,0.53,0.53,0.53,1044.0,Africa,60041996.0,33053.0,1581210.0,1504.0,54350.0
South Africa,ZAF,2021-05,"Johnson&Johnson, Pfizer/BioNTech",1045104.0,1045104.0,479768.0,689200.0,617787.0,1.74,1.74,0.8,10289.0,Africa,60041996.0,84407.0,1665617.0,2156.0,56506.0
South Africa,ZAF,2021-06,"Johnson&Johnson, Pfizer/BioNTech",3026636.0,3026636.0,0.0,1572908.0,1850391.0,5.04,5.04,0.0,30818.0,Africa,60041996.0,308355.0,1973972.0,4141.0,60647.0
South Africa,ZAF,2021-07,"Johnson&Johnson, Pfizer/BioNTech",7297912.0,5921627.0,2835930.0,1742677.0,4240816.0,12.15,9.86,4.72,70634.0,Africa,60041996.0,473482.0,2447454.0,11366.0,72013.0
South Africa,ZAF,2021-08,"Johnson&Johnson, Pfizer/BioNTech",12568525.0,9418185.0,5985293.0,1946671.0,4989040.0,20.93,15.69,9.97,83092.0,Africa,60041996.0,330205.0,2777659.0,10248.0,82261.0
South Africa,ZAF,2021-09,"Johnson&Johnson, Pfizer/BioNTech",17505358.0,12593276.0,8819130.0,2697226.0,5060871.0,29.16,20.97,14.69,84290.0,Africa,60041996.0,125013.0,2902672.0,5365.0,87626.0
South Africa,ZAF,2021-10,"Johnson&Johnson, Pfizer/BioNTech",22381951.0,15329097.0,12317435.0,243664.0,4941337.0,37.28,25.53,20.51,82297.0,Africa,60041996.0,19444.0,2922116.0,1551.0,89177.0
South Africa,ZAF,2021-11,"Johnson&Johnson, Pfizer/BioNTech",25619891.0,17260202.0,14475754.0,1994351.0,3293275.0,42.67,28.75,24.11,54849.0,Africa,60041996.0,27350.0,2968052.0,666.0,89843.0
South Africa,ZAF,2021-12,"Johnson&Johnson, Pfizer/BioNTech",27903338.0,18905708.0,15833594.0,1453538.0,2563402.0,46.47,31.49,26.37,42692.0,Africa,60041996.0,490234.0,3458286.0,1302.0,91145.0
South Africa,ZAF,2022-01,"Johnson&Johnson, Pfizer/BioNTech",29884699.0,19611652.0,16625575.0,1461833.0,1876741.0,49.77,32.66,27.69,31259.0,Africa,60041996.0,146936.0,3605222.0,3625.0,95093.0
South Africa,ZAF,2022-02,"Johnson&Johnson, Pfizer/BioNTech",31439128.0,20336132.0,17245407.0,335513.0,1616477.0,52.36,33.87,28.72,26923.0,Africa,60041996.0,68820.0,3674042.0,4319.0,99412.0
South Africa,ZAF,2022-03,"Johnson&Johnson, Pfizer/BioNTech",32126152.0,20529787.0,17423434.0,136235.0,570685.0,53.51,34.19,29.02,9506.0,Africa,60041996.0,41348.0,3715390.0,564.0,99976.0
South Korea,KOR,2021-02,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",50677.0,40123.0,10598.0,3006.0,3406.0,0.1,0.08,0.02,66.0,Asia,51305184.0,11523.0,90031.0,180.0,1605.0
South Korea,KOR,2021-03,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",946744.0,913358.0,38689.0,896067.0,851500.0,1.85,1.78,0.08,16596.0,Asia,51305184.0,13608.0,103639.0,130.0,1735.0
South Korea,KOR,2021-04,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",3693927.0,3420799.0,290261.0,2747183.0,2062731.0,7.2,6.67,0.57,40205.0,Asia,51305184.0,18995.0,122634.0,96.0,1831.0
South Korea,KOR,2021-05,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",8135404.0,5899740.0,2259857.0,4441477.0,4244143.0,15.86,11.5,4.4,82722.0,Asia,51305184.0,18165.0,140799.0,132.0,1963.0
South Korea,KOR,2021-06,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",19496919.0,15469818.0,5188372.0,11361515.0,11936866.0,38.0,30.15,10.11,232666.0,Asia,51305184.0,16924.0,157723.0,58.0,2021.0
South Korea,KOR,2021-07,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",25769171.0,19621871.0,7313815.0,6272252.0,5375686.0,50.23,38.25,14.26,104780.0,Asia,51305184.0,42064.0,199787.0,77.0,2098.0
South Korea,KOR,2021-08,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",44187189.0,29477786.0,15952457.0,18418018.0,17609297.0,86.13,57.46,31.09,343228.0,Asia,51305184.0,53658.0,253445.0,194.0,2292.0
South Korea,KOR,2021-09,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",63945945.0,39510707.0,25890445.0,19758756.0,19427713.0,124.64,77.01,50.46,378672.0,Asia,51305184.0,60328.0,313773.0,205.0,2497.0
South Korea,KOR,2021-10,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",78713424.0,41275659.0,38842520.0,14767479.0,15984738.0,153.42,80.45,75.71,311562.0,Asia,51305184.0,52613.0,366386.0,361.0,2858.0
South Korea,KOR,2021-11,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",85596652.0,42666248.0,41186654.0,6883228.0,7382415.0,166.84,83.16,80.28,143893.0,Asia,51305184.0,85964.0,452350.0,801.0,3659.0
South Korea,KOR,2021-12,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",103859810.0,44277409.0,42620568.0,18263158.0,16839525.0,202.44,86.3,83.07,328223.0,Asia,51305184.0,182903.0,635253.0,1966.0,5625.0
South Korea,KOR,2022-01,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",114496632.0,44686377.0,44041803.0,10636822.0,12126266.0,223.17,87.1,85.84,236354.0,Asia,51305184.0,228789.0,864042.0,1147.0,6772.0
South Korea,KOR,2022-02,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",119228245.0,44862883.0,44372376.0,4731613.0,4972695.0,232.39,87.44,86.49,96926.0,Asia,51305184.0,2409407.0,3273449.0,1398.0,8170.0
South Korea,KOR,2022-03,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",119634430.0,44880845.0,44400545.0,406185.0,610567.0,233.18,87.48,86.54,11900.0,Asia,51305184.0,9501507.0,12774956.0,7685.0,15855.0
South Sudan,SSD,2021-04,"Johnson&Johnson, Oxford/AstraZeneca",947.0,947.0,0.0,0.0,3238.0,0.01,0.01,0.0,284.0,Africa,11381377.0,418.0,10583.0,6.0,115.0
South Sudan,SSD,2021-05,"Johnson&Johnson, Oxford/AstraZeneca",9744.0,9744.0,0.0,0.0,6097.0,0.09,0.09,0.0,539.0,Africa,11381377.0,105.0,10688.0,0.0,115.0
South Sudan,SSD,2021-06,"Johnson&Johnson, Oxford/AstraZeneca",44920.0,42166.0,2754.0,0.0,31816.0,0.39,0.37,0.02,2800.0,Africa,11381377.0,146.0,10834.0,2.0,117.0
South Sudan,SSD,2021-07,"Johnson&Johnson, Oxford/AstraZeneca",56989.0,52226.0,4763.0,201.0,16161.0,0.5,0.46,0.04,1419.0,Africa,11381377.0,215.0,11049.0,2.0,119.0
South Sudan,SSD,2021-08,"Johnson&Johnson, Oxford/AstraZeneca",57150.0,52387.0,4763.0,0.0,179.0,0.5,0.46,0.04,5.0,Africa,11381377.0,387.0,11436.0,1.0,120.0
South Sudan,SSD,2021-09,"Johnson&Johnson, Oxford/AstraZeneca",103751.0,74198.0,29553.0,3130.0,48979.0,0.91,0.65,0.26,4303.0,Africa,11381377.0,574.0,12010.0,10.0,130.0
South Sudan,SSD,2021-10,"Johnson&Johnson, Oxford/AstraZeneca",134371.0,84839.0,49532.0,0.0,25707.0,1.18,0.75,0.44,2257.0,Africa,11381377.0,351.0,12361.0,3.0,133.0
South Sudan,SSD,2021-11,"Johnson&Johnson, Oxford/AstraZeneca",218154.0,185148.0,133315.0,4158.0,98512.0,1.92,1.63,1.17,8656.0,Africa,11381377.0,397.0,12758.0,0.0,133.0
South Sudan,SSD,2021-12,"Johnson&Johnson, Oxford/AstraZeneca",268640.0,227262.0,181577.0,0.0,48779.0,2.36,2.0,1.6,4284.0,Africa,11381377.0,2484.0,15242.0,2.0,135.0
South Sudan,SSD,2022-01,"Johnson&Johnson, Oxford/AstraZeneca",342153.0,296056.0,247892.0,0.0,54125.0,3.01,2.6,2.18,4754.0,Africa,11381377.0,1552.0,16794.0,2.0,137.0
South Sudan,SSD,2022-02,"Johnson&Johnson, Oxford/AstraZeneca",518428.0,469694.0,426227.0,0.0,155965.0,4.56,4.13,3.74,13706.0,Africa,11381377.0,179.0,16973.0,0.0,137.0
Spain,ESP,2021-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1609261.0,1251369.0,357892.0,994496.0,1521408.0,3.44,2.68,0.77,32547.0,Europe,46745211.0,814854.0,2743119.0,7482.0,58319.0
Spain,ESP,2021-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3829465.0,2567617.0,1261848.0,1586598.0,2078004.0,8.19,5.49,2.7,44454.0,Europe,46745211.0,445434.0,3188553.0,10823.0,69142.0
Spain,ESP,2021-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",8035160.0,5314076.0,2721084.0,2840340.0,3876126.0,17.19,11.37,5.82,82919.0,Europe,46745211.0,170147.0,3284353.0,6317.0,75459.0
Spain,ESP,2021-04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",16364595.0,11763360.0,4689766.0,6402200.0,8078675.0,35.01,25.16,10.03,172825.0,Europe,46745211.0,239724.0,3524077.0,2757.0,78216.0
Spain,ESP,2021-05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",27119733.0,18178604.0,9405245.0,7263655.0,10804081.0,58.02,38.89,20.12,231128.0,Europe,46745211.0,154313.0,3678390.0,1737.0,79953.0
Spain,ESP,2021-06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",42027584.0,25627278.0,17990526.0,10641081.0,13892796.0,89.91,54.82,38.49,297203.0,Europe,46745211.0,130570.0,3808960.0,922.0,80875.0
Spain,ESP,2021-07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",56186601.0,31851618.0,26933847.0,10026541.0,15375205.0,120.2,68.14,57.62,328915.0,Europe,46745211.0,638084.0,4447044.0,611.0,81486.0
Spain,ESP,2021-08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",66130220.0,36533328.0,33376693.0,7360786.0,9790718.0,141.47,78.15,71.4,209447.0,Europe,46745211.0,408021.0,4855065.0,2854.0,84340.0
Spain,ESP,2021-09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",70153507.0,37702384.0,36667138.0,2880830.0,4598937.0,150.08,80.66,78.44,98385.0,Europe,46745211.0,104026.0,4959091.0,2075.0,86415.0
Spain,ESP,2021-10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",72058020.0,38037531.0,37317388.0,1519558.0,1847068.0,154.15,81.37,79.83,39513.0,Europe,46745211.0,52057.0,5011148.0,953.0,87368.0
Spain,ESP,2021-11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",76680144.0,38356928.0,37624032.0,3226989.0,4348206.0,164.04,82.06,80.49,93020.0,Europe,46745211.0,153036.0,5164184.0,684.0,88052.0
Spain,ESP,2021-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",83529796.0,39664717.0,37869504.0,2522875.0,7454655.0,178.69,84.85,81.01,159475.0,Europe,46745211.0,1130644.0,6294745.0,1353.0,89405.0
Spain,ESP,2022-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",90272896.0,40918884.0,38295449.0,4011163.0,6219429.0,193.12,87.54,81.92,133047.0,Europe,46745211.0,3666508.0,9961253.0,3820.0,93225.0
Spain,ESP,2022-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",92633158.0,41073324.0,39039472.0,1783850.0,2678588.0,198.17,87.87,83.52,57302.0,Europe,46745211.0,1016271.0,10977524.0,6185.0,99410.0
Spain,ESP,2022-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",92774397.0,41083791.0,39103590.0,141239.0,139961.0,198.47,87.89,83.65,2994.0,Europe,46745211.0,530785.0,11508309.0,2982.0,102392.0
Sri Lanka,LKA,2021-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",59154.0,59154.0,0.0,59154.0,43916.0,0.28,0.28,0.0,2043.0,Asia,21497306.0,20858.0,64157.0,112.0,316.0
Sri Lanka,LKA,2021-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",466350.0,466350.0,0.0,394032.0,409996.0,2.17,2.17,0.0,19072.0,Asia,21497306.0,18937.0,83094.0,148.0,464.0
Sri Lanka,LKA,2021-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",913219.0,913219.0,0.0,401060.0,485767.0,4.25,4.25,0.0,22597.0,Asia,21497306.0,9612.0,92706.0,104.0,568.0
Sri Lanka,LKA,2021-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",953461.0,928107.0,25354.0,30756.0,45421.0,4.44,4.32,0.12,2116.0,Asia,21497306.0,15440.0,108146.0,110.0,678.0
Sri Lanka,LKA,2021-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",1956742.0,1608518.0,348224.0,825201.0,903600.0,9.1,7.48,1.62,42033.0,Asia,21497306.0,78218.0,186364.0,763.0,1441.0
Sri Lanka,LKA,2021-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",3693103.0,2697778.0,995325.0,1400026.0,1654160.0,17.18,12.55,4.63,76945.0,Asia,21497306.0,72725.0,259089.0,1636.0,3077.0
Sri Lanka,LKA,2021-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",11768810.0,9634704.0,2134106.0,7768953.0,6751703.0,54.75,44.82,9.93,314073.0,Asia,21497306.0,49723.0,308812.0,1359.0,4436.0
Sri Lanka,LKA,2021-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",20126990.0,12423579.0,7703411.0,5597361.0,8798115.0,93.63,57.79,35.83,409265.0,Asia,21497306.0,131490.0,440302.0,4749.0,9185.0
Sri Lanka,LKA,2021-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",26233218.0,14502913.0,11730305.0,6106228.0,6938245.0,122.03,67.46,54.57,322749.0,Asia,21497306.0,77075.0,517377.0,3721.0,12906.0
Sri Lanka,LKA,2021-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",28581571.0,15262192.0,13319379.0,2348353.0,2552658.0,132.95,71.0,61.96,118744.0,Asia,21497306.0,23696.0,541073.0,837.0,13743.0
Sri Lanka,LKA,2021-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",29674708.0,15929547.0,13745161.0,444616.0,1121331.0,138.04,74.1,63.94,52164.0,Asia,21497306.0,22916.0,563989.0,603.0,14346.0
Sri Lanka,LKA,2021-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",33841264.0,15991500.0,13843044.0,4037490.0,3759505.0,157.42,74.39,64.39,174881.0,Asia,21497306.0,23256.0,587245.0,633.0,14979.0
Sri Lanka,LKA,2022-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",35764626.0,16647015.0,13917564.0,1481046.0,2125988.0,166.37,77.44,64.74,98895.0,Asia,21497306.0,23940.0,611185.0,462.0,15441.0
Sri Lanka,LKA,2022-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",38275280.0,16903964.0,14177935.0,1936144.0,2469868.0,178.05,78.63,65.95,114892.0,Asia,21497306.0,34849.0,646034.0,781.0,16222.0
Sri Lanka,LKA,2022-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",38454224.0,16928363.0,14208755.0,178944.0,350325.0,178.88,78.75,66.1,16296.0,Asia,21497306.0,15251.0,661285.0,247.0,16469.0
Sudan,SDN,2021-03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",0.0,0.0,0.0,0.0,34839.0,0.0,0.0,0.0,777.0,Africa,44909351.0,1486.0,31833.0,183.0,2063.0
Sudan,SDN,2021-04,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",140227.0,140227.0,0.0,20715.0,133948.0,0.31,0.31,0.0,2986.0,Africa,44909351.0,2111.0,33944.0,286.0,2349.0
Sudan,SDN,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",358236.0,320305.0,37931.0,0.0,183900.0,0.8,0.71,0.08,4089.0,Africa,44909351.0,1551.0,35495.0,282.0,2631.0
Sudan,SDN,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",677957.0,554095.0,123862.0,24857.0,319136.0,1.51,1.23,0.28,7105.0,Africa,44909351.0,1163.0,36658.0,123.0,2754.0
Sudan,SDN,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",810560.0,627833.0,182727.0,0.0,149775.0,1.8,1.4,0.41,3327.0,Africa,44909351.0,480.0,37138.0,22.0,2776.0
Sudan,SDN,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",1129054.0,645926.0,241564.0,0.0,356968.0,2.51,1.44,0.54,7942.0,Africa,44909351.0,571.0,37709.0,55.0,2831.0
Sudan,SDN,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",1499982.0,649062.0,581846.0,0.0,367607.0,3.34,1.45,1.3,8184.0,Africa,44909351.0,587.0,38283.0,71.0,2902.0
Sudan,SDN,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",1659666.0,1154253.0,0.0,0.0,382472.0,3.7,2.57,0.0,8523.0,Africa,44909351.0,2150.0,40433.0,197.0,3099.0
