country,Population (2020),iso_code,month_year,vaccines,total_vaccinations,people_vaccinated,people_fully_vaccinated,monthly_vaccinations_raw,monthly_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,monthly_vaccinations_per_million,country_code,new_cases,cumulative_cases,new_deaths,cumulative_deaths
Djibouti,990447,DJI,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",0,0,0,0,17081,0,0,0,17050,DJ,49,11651,1,156
Djibouti,990447,DJI,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",58245,35396,22849,0,12959,5.81,3.53,2.28,12931,DJ,96,11747,1,157
Djibouti,990447,DJI,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",64721,38634,26087,0,16607,6.46,3.85,2.6,16577,DJ,958,12705,10,167
Djibouti,990447,DJI,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",0,0,0,0,18848,0,0,0,18817,DJ,773,13478,14,181
Djibouti,990447,DJI,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",0,0,0,0,18240,0,0,0,18210,DJ,26,13504,5,186
Djibouti,990447,DJI,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",0,0,0,0,18848,0,0,0,18817,DJ,128,13632,3,189
Djibouti,990447,DJI,2022-01,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",150755,130425,90458,0,18317,15.04,13.01,9.03,18286,DJ,1819,15451,0,189
Djibouti,990447,DJI,2022-02,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",160742,140287,100289,0,9347,16.04,14,10.01,9325,DJ,96,15547,0,189
Dominica,72017,DMA,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",5924,5924,0,1113,5216,8.21,8.21,0,72266,DM,25,142,0,0
Dominica,72017,DMA,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",17674,17674,0,4596,12262,24.49,24.49,0,169895,DM,19,161,0,0
Dominica,72017,DMA,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",27821,18498,9323,438,10016,38.55,25.63,12.92,138783,DM,13,174,0,0
Dominica,72017,DMA,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",37080,19809,17271,270,9877,51.38,27.45,23.93,136853,DM,14,188,0,0
Dominica,72017,DMA,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",39309,20302,19007,0,2720,54.47,28.13,26.34,37689,DM,5,193,0,0
Dominica,72017,DMA,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",40553,20892,19661,0,1009,56.19,28.95,27.24,13980,DM,17,210,0,0
Dominica,72017,DMA,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",42529,22343,20186,0,2031,58.93,30.96,27.97,28143,DM,1428,1638,4,4
Dominica,72017,DMA,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",44624,23615,21009,0,2985,61.83,32.72,29.11,41356,DM,1655,3293,11,15
Dominica,72017,DMA,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",52549,27793,24756,0,6769,72.81,38.51,34.3,93788,DM,1490,4783,17,32
Dominica,72017,DMA,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",55524,28764,26760,0,3171,76.93,39.85,37.08,43935,DM,993,5776,5,37
Dominica,72017,DMA,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",57044,29426,27618,0,2510,79.04,40.77,38.27,34778,DM,783,6559,8,45
Dominica,72017,DMA,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",60254,31272,28982,0,2357,83.49,43.33,40.16,32655,DM,2473,9032,6,51
Dominica,72017,DMA,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",61649,32113,29536,0,1306,85.42,44.5,40.92,18098,DM,2076,11108,6,57
Dominica,72017,DMA,2022-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",61758,32153,29605,0,87,85.57,44.55,41.02,1205,DM,566,11674,5,62
Dominican Republic,10866667,DOM,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",26400,26400,0,14264,38284,0.24,0.24,0,3496,DO,26456,239009,447,3093
Dominican Republic,10866667,DOM,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",910869,856474,54395,521230,848368,8.32,7.82,0.5,77451,DO,13375,252384,224,3317
Dominican Republic,10866667,DOM,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",1970018,1174227,795791,222140,962806,17.98,10.72,7.27,87897,DO,13830,266214,154,3471
Dominican Republic,10866667,DOM,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",4311374,3223950,1087424,2090450,2302511,39.36,29.43,9.93,210203,DO,25696,291910,157,3628
Dominican Republic,10866667,DOM,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",7842179,4949582,2892597,3530805,3483858,71.59,45.19,26.41,318051,DO,32454,324364,187,3815
Dominican Republic,10866667,DOM,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",10140333,5543146,4215901,2062348,2336792,92.57,50.61,38.49,213333,DO,17146,341510,141,3956
Dominican Republic,10866667,DOM,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",11152044,5815574,4658577,1011711,1097837,101.81,53.09,42.53,100225,DO,8507,350017,51,4007
Dominican Republic,10866667,DOM,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",11919643,6069351,4907894,767599,772534,108.82,55.41,44.81,70528,DO,7965,357982,34,4041
Dominican Republic,10866667,DOM,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",13277959,6728113,5326123,1358316,1378762,121.22,61.42,48.62,125871,DO,22992,380974,88,4129
Dominican Republic,10866667,DOM,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",13816937,6875984,5601216,507828,561011,126.14,62.77,51.14,51215,DO,26139,407113,75,4204
Dominican Republic,10866667,DOM,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",14086551,6938596,5699587,214976,281398,128.6,63.34,52.03,25690,DO,10155,417268,42,4246
Dominican Republic,10866667,DOM,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",14773753,6999277,5794606,624274,596426,134.87,63.9,52.9,54450,DO,136784,554052,59,4305
Dominican Republic,10866667,DOM,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",15252198,7119929,5858333,388313,575089,139.24,65,53.48,52502,DO,20240,574292,63,4368
