country,Population (2020),iso_code,month_year,vaccines,total_vaccinations,people_vaccinated,people_fully_vaccinated,monthly_vaccinations_raw,monthly_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,monthly_vaccinations_per_million
Australia,25550683,AUS,2021-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",19663122.0,12293802.0,7369320.0,7329051.0,7076785.0,76.25,47.67,28.58,274420.0
Australia,25550683,AUS,2021-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",28035888.0,16649549.0,11386339.0,8372766.0,8272203.0,108.72,64.56,44.15,320774.0
Australia,25550683,AUS,2021-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",35603091.0,19052562.0,16529442.0,7567203.0,7985714.0,138.06,73.88,64.1,309666.0
Australia,25550683,AUS,2021-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",39282954.0,20025197.0,18808812.0,3679863.0,3931646.0,152.33,77.65,72.94,152459.0
Australia,25550683,AUS,2021-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",42580539.0,20444346.0,19755837.0,3297585.0,3285906.0,165.12,79.28,76.61,127420.0
Australia,25550683,AUS,2022-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",49866290.0,21683520.0,20211402.0,7285751.0,6914955.0,193.37,84.08,78.37,268144.0
Australia,25550683,AUS,2022-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",54065507.0,22055898.0,20483240.0,4199217.0,4561982.0,209.65,85.53,79.43,176903.0
Australia,25550683,AUS,2022-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",54492395.0,22093332.0,20524493.0,426888.0,558116.0,211.31,85.67,79.59,21642.0
Austria,9015361,AUT,2021-01,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",264754.0,242114.0,22633.0,0.0,265756.0,2.93,2.68,0.25,29392.0
Austria,9015361,AUT,2021-02,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",712429.0,460249.0,252132.0,0.0,435931.0,7.88,5.09,2.79,48210.0
Austria,9015361,AUT,2021-03,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",1630863.0,1190897.0,439940.0,0.0,998120.0,18.03,13.17,4.86,110373.0
Austria,9015361,AUT,2021-04,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",3302096.0,2414034.0,888440.0,0.0,1453097.0,36.52,26.69,9.82,160685.0
Austria,9015361,AUT,2021-05,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",5222559.0,3693418.0,1567975.0,0.0,2085793.0,57.75,40.84,17.34,230651.0
Austria,9015361,AUT,2021-06,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",7656201.0,4768824.0,2994020.0,0.0,2600958.0,84.66,52.73,33.11,287618.0
Austria,9015361,AUT,2021-07,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",9885721.0,5378674.0,4712507.0,0.0,1961864.0,109.32,59.48,52.11,216946.0
Austria,9015361,AUT,2021-08,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",10583765.0,5565688.0,5275650.0,0.0,799683.0,117.04,61.55,58.34,88434.0
Austria,9015361,AUT,2021-09,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",10983700.0,5781334.0,5469785.0,0.0,435692.0,121.46,63.93,60.49,48179.0
Austria,9015361,AUT,2021-10,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",11668453.0,5978629.0,5670635.0,0.0,623071.0,129.03,66.11,62.71,68902.0
Austria,9015361,AUT,2021-11,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",13902053.0,6396105.0,5872349.0,0.0,2354114.0,153.73,70.73,64.94,260322.0
Austria,9015361,AUT,2021-12,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",16559997.0,6660777.0,6280062.0,0.0,2452007.0,183.12,73.66,69.45,271148.0
Austria,9015361,AUT,2022-01,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",17624802.0,6770763.0,6479647.0,0.0,1163978.0,194.9,74.87,71.65,128715.0
Austria,9015361,AUT,2022-02,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",18026389.0,6799555.0,6563686.0,0.0,400535.0,199.34,75.19,72.58,44292.0
Austria,9015361,AUT,2022-03,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",18060574.0,6803599.0,6572038.0,0.0,20361.0,199.72,75.24,72.67,2251.0
Azerbaijan,10154978,AZE,2021-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",0.0,0.0,0.0,0.0,45500.0,0.0,0.0,0.0,4452.0
Azerbaijan,10154978,AZE,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",65000.0,65000.0,0.0,0.0,217899.0,0.64,0.64,0.0,21311.0
Azerbaijan,10154978,AZE,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",510420.0,510420.0,0.0,42090.0,379664.0,4.99,4.99,0.0,37143.0
Azerbaijan,10154978,AZE,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",1488218.0,966132.0,522086.0,631855.0,811774.0,14.56,9.45,5.11,79405.0
Azerbaijan,10154978,AZE,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",2253216.0,1352958.0,900258.0,705985.0,707417.0,22.04,13.23,8.81,69198.0
Azerbaijan,10154978,AZE,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",3511219.0,2214990.0,1296229.0,1184499.0,1174588.0,34.35,21.67,12.68,114892.0
Azerbaijan,10154978,AZE,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",4972362.0,2880131.0,2092231.0,1360123.0,1405884.0,48.64,28.17,20.47,137513.0
Azerbaijan,10154978,AZE,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",6805740.0,4113716.0,2692024.0,1519612.0,1841591.0,66.57,40.24,26.33,180135.0
Azerbaijan,10154978,AZE,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",8554628.0,4762232.0,3792396.0,1202990.0,1808388.0,83.68,46.58,37.1,176888.0
Azerbaijan,10154978,AZE,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",9660868.0,4991242.0,4402450.0,898789.0,1137573.0,94.5,48.82,43.06,111272.0
Azerbaijan,10154978,AZE,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",10527605.0,5079349.0,4566911.0,602592.0,929130.0,102.98,49.68,44.67,90884.0
Azerbaijan,10154978,AZE,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",11346166.0,5169382.0,4676520.0,797551.0,814401.0,110.98,50.56,45.74,79662.0
Azerbaijan,10154978,AZE,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",12000767.0,5230388.0,4742174.0,598612.0,669680.0,117.39,51.16,46.39,65504.0
Azerbaijan,10154978,AZE,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",12720225.0,5280393.0,4772019.0,687123.0,993320.0,124.42,51.65,46.68,97163.0
Azerbaijan,10154978,AZE,2022-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",13159756.0,5308772.0,4795324.0,5.0,177286.0,128.72,51.93,46.91,17342.0
Bahamas,393893,BHS,2021-03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",7000.0,7000.0,0.0,110.0,7038.0,1.76,1.76,0.0,17731.0
Bahamas,393893,BHS,2021-04,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",25692.0,25692.0,0.0,0.0,19378.0,6.47,6.47,0.0,48821.0
Bahamas,393893,BHS,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",55037.0,46378.0,8659.0,0.0,28655.0,13.87,11.68,2.18,72196.0
Bahamas,393893,BHS,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",91067.0,58122.0,32945.0,0.0,36899.0,22.94,14.64,8.3,92964.0
Bahamas,393893,BHS,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",106898.0,61803.0,46793.0,2377.0,12860.0,26.93,15.57,11.79,32400.0
Bahamas,393893,BHS,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",146738.0,91967.0,57593.0,0.0,41652.0,36.97,23.17,14.51,104938.0
Bahamas,393893,BHS,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",184461.0,114333.0,70128.0,0.0,48429.0,46.47,28.81,17.67,122013.0
Bahamas,393893,BHS,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",255085.0,132240.0,122845.0,0.0,58944.0,64.27,33.32,30.95,148506.0
Bahamas,393893,BHS,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",280176.0,151709.0,138266.0,0.0,25660.0,70.59,38.22,34.84,64650.0
Bahamas,393893,BHS,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",300214.0,157041.0,147365.0,6771.0,24242.0,75.64,39.57,37.13,61079.0
Bahamas,393893,BHS,2022-01,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",318916.0,160505.0,151520.0,0.0,16226.0,80.35,40.44,38.17,40878.0
Bahamas,393893,BHS,2022-02,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",327515.0,163061.0,153878.0,0.0,7199.0,82.52,41.08,38.77,18136.0
Bahrain,1711057,BHR,2020-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",58643.0,58643.0,0.0,19678.0,34657.0,3.35,3.35,0.0,19824.0
Bahrain,1711057,BHR,2021-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",97776.0,171568.0,0.0,39133.0,166495.0,5.59,9.81,0.0,95232.0
Bahrain,1711057,BHR,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",0.0,298171.0,0.0,0.0,215936.0,0.0,17.05,0.0,123508.0
Bahrain,1711057,BHR,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",766317.0,510877.0,255440.0,259798.0,299172.0,43.83,29.22,14.61,171123.0
Bahrain,1711057,BHR,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",1235170.0,693423.0,541747.0,468853.0,467272.0,70.65,39.66,30.99,267271.0
Bahrain,1711057,BHR,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",1732728.0,941674.0,791054.0,497558.0,469479.0,99.11,53.86,45.25,268535.0
Bahrain,1711057,BHR,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2122296.0,1057888.0,987140.0,389568.0,383950.0,121.39,60.51,56.46,219613.0
Bahrain,1711057,BHR,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2305354.0,1108252.0,1055185.0,183058.0,231478.0,131.86,63.39,60.36,132398.0
Bahrain,1711057,BHR,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2489109.0,1146939.0,1088446.0,183755.0,189211.0,142.37,65.6,62.26,108229.0
Bahrain,1711057,BHR,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2590143.0,1165178.0,1119298.0,101034.0,90888.0,148.15,66.65,64.02,51986.0
Bahrain,1711057,BHR,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2771330.0,1177521.0,1141443.0,181187.0,190527.0,158.52,67.35,65.29,108979.0
Bahrain,1711057,BHR,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2928259.0,1188539.0,1159574.0,156929.0,143319.0,167.49,67.98,66.33,81978.0
Bahrain,1711057,BHR,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",3226201.0,1203146.0,1177993.0,297942.0,300140.0,184.53,68.82,67.38,171675.0
Bahrain,1711057,BHR,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",3357017.0,1223859.0,1193959.0,130816.0,146507.0,192.02,70.0,68.29,83799.0
Bahrain,1711057,BHR,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",3375361.0,1227305.0,1197343.0,18344.0,20713.0,193.07,70.2,68.49,11846.0
Bangladesh,164972348,BGD,2021-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",567.0,567.0,0.0,567.0,5139.0,0.0,0.0,0.0,31.0
Bangladesh,164972348,BGD,2021-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",3110525.0,3110525.0,0.0,1938619.0,2759688.0,1.87,1.87,0.0,16593.0
Bangladesh,164972348,BGD,2021-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",5370431.0,5370431.0,0.0,70407.0,2503853.0,3.23,3.23,0.0,15055.0
Bangladesh,164972348,BGD,2021-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",8625350.0,5819656.0,2805694.0,1247104.0,3103484.0,5.19,3.5,1.69,18661.0
Bangladesh,164972348,BGD,2021-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",9991671.0,5823245.0,4168426.0,823451.0,1579134.0,6.01,3.5,2.51,9493.0
Bangladesh,164972348,BGD,2021-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",10103015.0,5823245.0,4279770.0,42601.0,150076.0,6.08,3.5,2.57,899.0
Bangladesh,164972348,BGD,2021-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",12849265.0,8520221.0,4329044.0,2734283.0,1035171.0,7.73,5.12,2.6,6224.0
Bangladesh,164972348,BGD,2021-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",26471819.0,18580195.0,7891624.0,11087192.0,14205449.0,15.92,11.17,4.75,85418.0
Bangladesh,164972348,BGD,2021-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",48225447.0,31502515.0,16722932.0,18962130.0,17359979.0,29.0,18.94,10.06,104386.0
Bangladesh,164972348,BGD,2021-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",70510078.0,41784170.0,28725908.0,6884827.0,22991407.0,42.4,25.13,17.27,138250.0
Bangladesh,164972348,BGD,2021-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",96434845.0,59839716.0,36595129.0,16980584.0,28229442.0,57.99,35.98,22.01,169746.0
Bangladesh,164972348,BGD,2021-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",106575146.0,65835395.0,40739751.0,8813795.0,28420209.0,64.08,39.59,24.5,170887.0
Bangladesh,164972348,BGD,2022-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",156416604.0,95440321.0,59711538.0,14576165.0,35926158.0,94.05,57.39,35.91,216025.0
Bangladesh,164972348,BGD,2022-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",209937805.0,122689831.0,83529389.0,3913910.0,39005097.0,126.24,73.77,50.23,234549.0
Bangladesh,164972348,BGD,2022-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",217266600.0,125588721.0,87310746.0,1467914.0,16643418.0,130.64,75.52,52.5,100079.0
Barbados,287437,BRB,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",38615.0,38615.0,0.0,34125.0,31656.0,13.42,13.42,0.0,110027.0
Barbados,287437,BRB,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",63728.0,63728.0,0.0,25054.0,34295.0,22.15,22.15,0.0,119201.0
Barbados,287437,BRB,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",74218.0,74218.0,0.0,10285.0,10136.0,25.8,25.8,0.0,35231.0
Barbados,287437,BRB,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",139354.0,78633.0,60721.0,65136.0,63309.0,48.44,27.33,21.11,220046.0
Barbados,287437,BRB,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",166567.0,95386.0,71181.0,25007.0,27596.0,57.89,33.15,24.74,95918.0
Barbados,287437,BRB,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",175943.0,99695.0,76248.0,8014.0,10022.0,61.15,34.65,26.5,34832.0
Barbados,287437,BRB,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",204266.0,109905.0,94361.0,28323.0,27181.0,71.0,38.2,32.8,94475.0
Barbados,287437,BRB,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",241915.0,136034.0,105881.0,30474.0,35019.0,84.08,47.28,36.8,121715.0
Barbados,287437,BRB,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",275933.0,149019.0,126914.0,28673.0,36188.0,95.91,51.8,44.11,125778.0
Barbados,287437,BRB,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",290345.0,153586.0,136759.0,13536.0,16927.0,100.92,53.38,47.53,58833.0
Barbados,287437,BRB,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",299629.0,155952.0,143677.0,9284.0,8885.0,104.14,54.2,49.94,30880.0
Barbados,287437,BRB,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",305374.0,158463.0,146911.0,5636.0,6650.0,106.14,55.08,51.06,23112.0
Barbados,287437,BRB,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",309562.0,160114.0,149448.0,3151.0,3806.0,107.6,55.65,51.94,13230.0
Barbados,287437,BRB,2022-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",310502.0,160485.0,150017.0,801.0,798.0,107.92,55.78,52.14,2774.0
Belarus,9448772,BLR,2020-12,"Sinopharm/Beijing, Sputnik V",0.0,0.0,0.0,0.0,1209.0,0.0,0.0,0.0,129.0
Belarus,9448772,BLR,2021-01,"Sinopharm/Beijing, Sputnik V",0.0,0.0,0.0,0.0,12493.0,0.0,0.0,0.0,1333.0
Belarus,9448772,BLR,2021-02,"Sinopharm/Beijing, Sputnik V",20944.0,20944.0,0.0,0.0,11646.0,0.22,0.22,0.0,1238.0
Belarus,9448772,BLR,2021-03,"Sinopharm/Beijing, Sputnik V",66618.0,40518.0,26100.0,0.0,50013.0,0.71,0.43,0.28,5296.0
Belarus,9448772,BLR,2021-04,"Sinopharm/Beijing, Sputnik V",328500.0,244000.0,84500.0,0.0,289082.0,3.48,2.58,0.89,30612.0
Belarus,9448772,BLR,2021-05,"Sinopharm/Beijing, Sputnik V",796834.0,517151.0,279683.0,0.0,409940.0,8.44,5.48,2.96,43413.0
Belarus,9448772,BLR,2021-06,"Sinopharm/Beijing, Sputnik V",1073282.0,701183.0,372099.0,0.0,668362.0,11.37,7.43,3.94,70776.0
Belarus,9448772,BLR,2021-07,"Sinopharm/Beijing, Sputnik V",2194993.0,1334540.0,860453.0,0.0,832811.0,23.24,14.13,9.11,88188.0
Belarus,9448772,BLR,2021-08,"Sinopharm/Beijing, Sputnik V",2963378.0,1626825.0,1336553.0,0.0,669954.0,31.38,17.23,14.15,70948.0
Belarus,9448772,BLR,2021-09,"Sinopharm/Beijing, Sputnik V",3628321.0,2059838.0,1568483.0,0.0,717179.0,38.42,21.81,16.61,75949.0
Belarus,9448772,BLR,2021-10,"Sinopharm/Beijing, Sputnik V",4766181.0,2759758.0,2006423.0,0.0,1288557.0,50.47,29.23,21.25,136459.0
Belarus,9448772,BLR,2021-11,"Sinopharm/Beijing, Sputnik V",6331049.0,3618830.0,2712219.0,0.0,1329743.0,67.05,38.32,28.72,140816.0
Belarus,9448772,BLR,2021-12,"Sinopharm/Beijing, Sputnik V",7708200.0,4356041.0,3228165.0,0.0,2035014.0,81.63,46.13,34.19,215505.0
Belarus,9448772,BLR,2022-01,"Sinopharm/Beijing, Sputnik V",10028295.0,5274902.0,4233740.0,0.0,1620807.0,106.2,55.86,44.84,171641.0
Belarus,9448772,BLR,2022-02,"Sinopharm/Beijing, Sputnik V",10649534.0,5528298.0,4632574.0,0.0,618142.0,112.78,58.54,49.06,65462.0
Belgium,11598451,BEL,2020-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",955.0,953.0,21.0,616.0,529.0,0.01,0.01,0.0,45.0
Belgium,11598451,BEL,2021-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",344861.0,317943.0,27482.0,343906.0,310862.0,2.96,2.73,0.24,26724.0
Belgium,11598451,BEL,2021-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",877445.0,535078.0,343414.0,532584.0,520096.0,7.54,4.6,2.95,44710.0
Belgium,11598451,BEL,2021-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2004087.0,1435804.0,569677.0,1126642.0,1044673.0,17.23,12.34,4.9,89809.0
Belgium,11598451,BEL,2021-04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3985162.0,3112050.0,878424.0,1981075.0,1864979.0,34.26,26.75,7.55,160328.0
Belgium,11598451,BEL,2021-05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",6910424.0,4755042.0,2236842.0,2925262.0,2898472.0,59.41,40.88,19.23,249173.0
Belgium,11598451,BEL,2021-06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",11089877.0,7262384.0,4095755.0,4179453.0,4114167.0,95.34,62.43,35.21,353685.0
Belgium,11598451,BEL,2021-07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",14708145.0,8108286.0,6933481.0,3618268.0,3576693.0,126.44,69.7,59.61,307478.0
Belgium,11598451,BEL,2021-08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",16311187.0,8479737.0,8196938.0,1603042.0,1889620.0,140.22,72.9,70.47,162446.0
Belgium,11598451,BEL,2021-09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",16856169.0,8639850.0,8469068.0,544982.0,553788.0,144.91,74.27,72.81,47608.0
Belgium,11598451,BEL,2021-10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",17627446.0,8757215.0,8617627.0,771277.0,792380.0,151.54,75.28,74.08,68118.0
Belgium,11598451,BEL,2021-11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",18938644.0,8868670.0,8728875.0,1311198.0,1158812.0,162.81,76.24,75.04,99618.0
Belgium,11598451,BEL,2021-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",21704563.0,8929068.0,8819658.0,2765919.0,2821638.0,186.59,76.76,75.82,242568.0
Belgium,11598451,BEL,2022-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",24189646.0,9154872.0,8879788.0,2485083.0,2550671.0,207.95,78.7,76.34,219275.0
Belgium,11598451,BEL,2022-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",25036815.0,9218037.0,9081202.0,847169.0,887363.0,215.23,79.24,78.07,76282.0
Belgium,11598451,BEL,2022-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",25090382.0,9221824.0,9092136.0,53567.0,76653.0,215.7,79.28,78.16,6590.0
Belize,398845,BLZ,2021-02,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belize,398845,BLZ,2021-03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",22067.0,22067.0,0.0,13958.0,21585.0,5.45,5.45,0.0,53308.0
Belize,398845,BLZ,2021-04,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",42100.0,42100.0,0.0,7259.0,20367.0,10.4,10.4,0.0,50299.0
Belize,398845,BLZ,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",75243.0,64070.0,11173.0,16660.0,33272.0,18.58,15.82,2.76,82168.0
Belize,398845,BLZ,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",106010.0,79993.0,26017.0,7287.0,37904.0,26.18,19.76,6.43,93612.0
Belize,398845,BLZ,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",183581.0,132361.0,51220.0,34711.0,64980.0,45.34,32.69,12.65,160481.0
Belize,398845,BLZ,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",237507.0,167596.0,69911.0,21137.0,56059.0,58.66,41.39,17.27,138446.0
Belize,398845,BLZ,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",321277.0,193769.0,127508.0,21680.0,80482.0,79.34,47.85,31.49,198762.0
Belize,398845,BLZ,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",384446.0,223812.0,144531.0,0.0,68386.0,94.94,55.27,35.69,168885.0
Belize,398845,BLZ,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",407766.0,227942.0,193188.0,0.0,24593.0,100.7,56.29,47.71,60737.0
Belize,398845,BLZ,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",424634.0,230125.0,199119.0,0.0,19313.0,104.87,56.83,49.18,47697.0
