country,iso_code,month_year,vaccines,total_vaccinations,people_vaccinated,people_fully_vaccinated,monthly_vaccinations_raw,monthly_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,monthly_vaccinations_per_million,continent,population,new_cases,total_cases,new_deaths,total_deaths,%deaths,%cases
Morocco,MAR,2021-01,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",126000,0,0,36000,132000,0.34,0,0,3535,Africa,37344787,31964,471157,887,8275,0.02215838,1.261640614
Morocco,MAR,2021-02,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",3597903,3435997,161906,2952676,3165883,9.63,9.2,0.43,84773,Africa,37344787,12497,483654,348,8623,0.023090237,1.295104455
Morocco,MAR,2021-03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",7994600,4320349,3674251,3293531,4533463,21.41,11.57,9.84,121396,Africa,37344787,12443,496097,195,8818,0.023612399,1.328423697
Morocco,MAR,2021-04,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",9315054,5054642,4260412,1138151,1409464,24.94,13.54,11.41,37744,Africa,37344787,15152,511249,205,9023,0.024161337,1.368996963
Morocco,MAR,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",14143401,8674931,5468470,2772415,4551922,37.87,23.23,14.64,121886,Africa,37344787,7967,519216,124,9147,0.024493378,1.390330597
Morocco,MAR,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",19109805,9993673,9116132,3045060,5116279,51.17,26.76,24.41,137000,Africa,37344787,12145,531361,149,9296,0.024892363,1.42285187
Morocco,MAR,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",23755510,13631005,10124505,4377160,4056528,63.61,36.5,27.11,108623,Africa,37344787,92167,623528,489,9785,0.026201783,1.669652045
Morocco,MAR,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",33721703,18701155,15020548,7678306,9852683,90.3,50.08,40.22,263829,Africa,37344787,237420,860948,2864,12649,0.033870859,2.305403429
Morocco,MAR,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",41099861,22309639,18790222,1991962,8125953,110.06,59.74,50.32,217594,Africa,37344787,72123,933071,1618,14267,0.038203458,2.498530786
Morocco,MAR,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",47633925,24198013,22041110,0,6477467,127.55,64.8,59.02,173450,Africa,37344787,13074,946145,401,14668,0.039277236,2.533539688
Morocco,MAR,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",48851348,24517118,22764566,68921,1500130,130.81,65.65,60.96,40168,Africa,37344787,3772,949917,108,14776,0.039566433,2.543640161
Morocco,MAR,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",50265580,24630172,22994609,0,1539292,134.6,65.95,61.57,41218,Africa,37344787,13175,963092,73,14849,0.039761908,2.578919516
Morocco,MAR,2022-01,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",52203154,24752462,23171492,51870,1820363,139.79,66.28,62.05,48744,Africa,37344787,169624,1132716,551,15400,0.041237349,3.033130166
Morocco,MAR,2022-02,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",53735588,24842826,23292458,0,1516192,143.89,66.52,62.37,40598,Africa,37344787,28259,1160975,588,15988,0.042811866,3.108800701
Morocco,MAR,2022-03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",53894957,24854067,23308809,0,167226,144.32,66.55,62.42,4478,Africa,37344787,2134,1163109,71,16059,0.043001986,3.114515019
Mozambique,MOZ,2021-03,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",57305,57305,0,0,110396,0.18,0.18,0,3435,Africa,32163045,8229,67579,134,775,0.002409598,0.210113812
Mozambique,MOZ,2021-04,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",57305,57305,0,0,179220,0.18,0.18,0,5580,Africa,32163045,2338,69917,39,814,0.002530855,0.217383025
Mozambique,MOZ,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",394312,319511,74801,0,127648,1.23,0.99,0.23,3972,Africa,32163045,894,70795,22,836,0.002599256,0.220112866
Mozambique,MOZ,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",438382,341707,96675,0,63388,1.36,1.06,0.3,1973,Africa,32163045,5609,76404,42,878,0.002729841,0.237552135
Mozambique,MOZ,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",691040,372085,318955,0,238595,2.15,1.16,0.99,7413,Africa,32163045,45624,122028,556,1434,0.004458533,0.379404375
Mozambique,MOZ,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",2297842,1643520,654322,0,1624987,7.14,5.11,2.03,50526,Africa,32163045,24288,146316,430,1864,0.005795471,0.454919613
Mozambique,MOZ,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",3644423,1903730,1740693,0,1341110,11.33,5.92,5.41,41695,Africa,32163045,4407,150723,53,1917,0.005960257,0.468621674
Mozambique,MOZ,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",5871057,3667470,2203587,0,1310317,18.25,11.4,6.85,40738,Africa,32163045,569,151292,13,1930,0.006000676,0.470390785
Mozambique,MOZ,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",10145909,6422216,3723693,0,5002210,31.55,19.97,11.58,155526,Africa,32163045,256,151548,11,1941,0.006034876,0.47118673
Mozambique,MOZ,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",14718782,8633965,6084817,295812,4576982,45.76,26.84,18.92,142302,Africa,32163045,37532,189080,65,2006,0.006236972,0.587879661
Mozambique,MOZ,2022-01,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",19788759,10759191,9022900,0,5168360,61.53,33.45,28.05,160694,Africa,32163045,34747,223827,167,2173,0.006756201,0.695913587
Mozambique,MOZ,2022-02,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",19788759,12195082,10521232,0,1327153,61.53,37.92,32.71,41263,Africa,32163045,1220,225047,19,2192,0.006815275,0.69970676
Mozambique,MOZ,2022-03,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",23563858,12963020,11476420,0,1572960,73.26,40.3,35.68,48905,Africa,32163045,197,225244,8,2200,0.006840148,0.700319264
Myanmar,MMR,2021-01,"Oxford/AstraZeneca, Sinopharm/Beijing",3800,3800,0,3800,122233,0.01,0.01,0,2230,Asia,54806014,15515,140145,449,3131,0.005712877,0.255710988
Myanmar,MMR,2021-02,"Oxford/AstraZeneca, Sinopharm/Beijing",380000,380000,0,0,567079,0.69,0.69,0,10347,Asia,54806014,1751,141896,69,3199,0.005836951,0.258905893
Myanmar,MMR,2021-03,"Oxford/AstraZeneca, Sinopharm/Beijing",1040000,1000000,40000,0,378882,1.9,1.82,0.07,6913,Asia,54806014,538,142434,7,3206,0.005849723,0.259887537
Myanmar,MMR,2021-04,"Oxford/AstraZeneca, Sinopharm/Beijing",1800000,1500000,300000,0,1067118,3.28,2.74,0.55,19472,Asia,54806014,383,142817,3,3209,0.005855197,0.260586366
Myanmar,MMR,2021-05,"Oxford/AstraZeneca, Sinopharm/Beijing",2994900,1772177,1222723,0,1167799,5.46,3.23,2.23,21310,Asia,54806014,812,143629,8,3217,0.005869794,0.262067955
Myanmar,MMR,2021-06,"Oxford/AstraZeneca, Sinopharm/Beijing",3368042,1840758,1527284,0,241442,6.15,3.36,2.79,4414,Asia,54806014,13648,157277,117,3334,0.006083274,0.286970331
Myanmar,MMR,2021-07,"Oxford/AstraZeneca, Sinopharm/Beijing",3500000,1840758,1527284,0,1478138,6.39,3.36,2.79,26967,Asia,54806014,141908,299185,6000,9334,0.017030978,0.54589812
Myanmar,MMR,2021-08,"Oxford/AstraZeneca, Sinopharm/Beijing",6253687,4456857,1796830,0,1939434,11.41,8.13,3.28,35386,Asia,54806014,100097,399282,6055,15389,0.028079035,0.728536835
Myanmar,MMR,2021-09,"Oxford/AstraZeneca, Sinopharm/Beijing",10935671,7205913,3729758,0,4389694,19.95,13.15,6.81,80103,Asia,54806014,64794,464076,2346,17735,0.032359587,0.846761087
Myanmar,MMR,2021-10,"Oxford/AstraZeneca, Sinopharm/Beijing",20299011,13244996,7054015,0,8183346,37.04,24.17,12.87,149316,Asia,54806014,35997,500073,962,18697,0.034114869,0.912441835
Myanmar,MMR,2021-11,"Oxford/AstraZeneca, Sinopharm/Beijing",28707770,16849172,11858598,0,8530433,52.38,30.74,21.64,155649,Asia,54806014,22329,522402,407,19104,0.034857488,0.953183714
Myanmar,MMR,2021-12,"Oxford/AstraZeneca, Sinopharm/Beijing",31859036,18829259,13029777,0,7524901,58.13,34.36,23.77,137294,Asia,54806014,8432,530834,164,19268,0.035156726,0.968568887
Myanmar,MMR,2022-01,"Oxford/AstraZeneca, Sinopharm/Beijing",40953452,22106391,18847061,0,5273397,74.72,40.34,34.39,96216,Asia,54806014,4698,535532,42,19310,0.03523336,0.977140939
Myanmar,MMR,2022-02,"Oxford/AstraZeneca, Sinopharm/Beijing",44506755,23586822,20919933,0,3626790,81.21,43.04,38.17,66174,Asia,54806014,52359,587891,58,19368,0.035339187,1.072676075
Myanmar,MMR,2022-03,"Oxford/AstraZeneca, Sinopharm/Beijing",45341326,24064085,21277241,0,468556,82.73,43.91,38.82,8549,Asia,54806014,23384,611275,62,19430,0.035452314,1.115342926
Namibia,NAM,2021-03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",1501,1501,0,0,895,0.06,0.06,0,350,Africa,2587344,5294,44139,99,523,0.020213779,1.705957924
Namibia,NAM,2021-04,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",21707,20315,1392,10585,16430,0.84,0.79,0.05,6352,Africa,2587344,4212,48351,119,642,0.02481309,1.868750348
Namibia,NAM,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",76949,67864,9085,41630,57368,2.97,2.62,0.35,22172,Africa,2587344,7198,55549,188,830,0.032079229,2.146950695
Namibia,NAM,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",145957,121095,24862,66404,66624,5.64,4.68,0.96,25748,Africa,2587344,34368,89917,691,1521,0.058786153,3.475262663
Namibia,NAM,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",213495,164221,49274,67538,62955,8.25,6.35,1.9,24335,Africa,2587344,29005,118922,1523,3044,0.117649605,4.596296434
Namibia,NAM,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",305086,204142,100944,48552,111158,11.79,7.89,3.9,42963,Africa,2587344,6124,125046,331,3375,0.130442647,4.832987032
Namibia,NAM,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",428989,261269,167720,0,105574,16.58,10.1,6.48,40804,Africa,2587344,2543,127589,136,3511,0.135699003,4.931273151
Namibia,NAM,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",574217,320985,253232,0,151671,22.19,12.41,9.79,58621,Africa,2587344,1338,128927,43,3554,0.137360938,4.982986414
Namibia,NAM,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",630212,346454,283758,0,60333,24.36,13.39,10.97,23315,Africa,2587344,260,129187,20,3573,0.138095282,4.993035329
Namibia,NAM,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",630212,346454,283758,0,9393,24.36,13.39,10.97,3627,Africa,2587344,18787,147974,60,3633,0.140414263,5.719146739
Namibia,NAM,2022-01,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",773702,418004,356763,0,129983,29.9,16.16,13.79,50236,Africa,2587344,7925,155899,334,3967,0.153323253,6.025445399
Namibia,NAM,2022-02,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",814463,440661,373802,0,38654,31.48,17.03,14.45,14939,Africa,2587344,1326,157225,40,4007,0.15486924,6.076694865
Nauru,NRU,2021-04,Oxford/AstraZeneca,700,700,0,168,2706,6.44,6.44,0,248875,Oceania,10873,0,0,0,0,0,0
Nauru,NRU,2021-05,Oxford/AstraZeneca,7392,7392,0,0,5040,67.98,67.98,0,463533,Oceania,10873,0,0,0,0,0,0
Nauru,NRU,2021-06,Oxford/AstraZeneca,9313,7499,1814,0,1421,85.65,68.97,16.68,130691,Oceania,10873,0,0,0,0,0,0
Nauru,NRU,2021-07,Oxford/AstraZeneca,14784,7533,7251,0,5936,135.97,69.28,66.69,545937,Oceania,10873,0,0,0,0,0,0
Nauru,NRU,2021-08,Oxford/AstraZeneca,14863,7612,7251,0,80,136.7,70.01,66.69,7360,Oceania,10873,0,0,0,0,0,0
Nauru,NRU,2021-09,Oxford/AstraZeneca,14863,7612,7251,0,60,136.7,70.01,66.69,5520,Oceania,10873,0,0,0,0,0,0
Nauru,NRU,2021-10,Oxford/AstraZeneca,14863,7612,7251,0,62,136.7,70.01,66.69,5704,Oceania,10873,0,0,0,0,0,0
Nauru,NRU,2021-11,Oxford/AstraZeneca,14863,7612,7251,0,60,136.7,70.01,66.69,5520,Oceania,10873,0,0,0,0,0,0
Nauru,NRU,2021-12,Oxford/AstraZeneca,15128,7764,7364,0,62,139.13,71.41,67.73,5704,Oceania,10873,0,0,0,0,0,0
Nauru,NRU,2022-01,Oxford/AstraZeneca,15128,7764,7364,0,7,139.13,71.41,67.73,644,Oceania,10873,0,0,0,0,0,0
Nepal,NPL,2021-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",0,0,0,0,94310,0,0,0,3180,Asia,29674920,10366,270959,173,2029,0.006837424,0.91309092
Nepal,NPL,2021-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",402264,402264,0,0,586343,1.36,1.36,0,19755,Asia,29674920,3184,274143,745,2774,0.009347961,0.923820519
Nepal,NPL,2021-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",1600000,1600000,0,0,1028880,5.39,5.39,0,34672,Asia,29674920,3166,277309,256,3030,0.010210643,0.934489461
Nepal,NPL,2021-04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",2091511,2091511,0,232902,414210,7.05,7.05,0,13960,Asia,29674920,45878,323187,249,3279,0.011049735,1.089091394
Nepal,NPL,2021-05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",2802596,2113080,689516,205885,704802,9.44,7.12,2.32,23753,Asia,29674920,238115,561302,4107,7386,0.024889705,1.891502993
Nepal,NPL,2021-06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",3356335,2601316,755019,122972,561939,11.31,8.77,2.54,18939,Asia,29674920,77503,638805,1726,9112,0.030706064,2.152676401
Nepal,NPL,2021-07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",5682627,3936724,1745903,943934,1794727,19.15,13.27,5.88,60481,Asia,29674920,56584,695389,745,9857,0.033216602,2.343355938
Nepal,NPL,2021-08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",9799013,5339252,4459761,2991592,4194541,33.02,17.99,15.03,141352,Asia,29674920,67258,762647,893,10750,0.036225877,2.570005243
Nepal,NPL,2021-09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",13742124,7456384,6285740,3494204,3653337,46.31,25.13,21.18,123110,Asia,29674920,32414,795061,385,11135,0.037523269,2.67923553
Nepal,NPL,2021-10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",15268771,8621449,6647322,977699,2570754,51.45,29.05,22.4,86630,Asia,29674920,17509,812570,272,11407,0.038439868,2.738238216
Nepal,NPL,2021-11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",18317508,9879648,8437860,0,2444189,61.73,33.29,28.43,82365,Asia,29674920,8796,821366,119,11526,0.03884088,2.767879408
Nepal,NPL,2021-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",21988516,12251183,9737333,0,5749996,74.1,41.28,32.81,193764,Asia,29674920,7065,828431,68,11594,0.03907003,2.791687391
Nepal,NPL,2022-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",31642503,16830395,14407775,0,7053388,106.63,56.72,48.55,237689,Asia,29674920,125482,953913,149,11743,0.039572137,3.214542786
Nepal,NPL,2022-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",37125732,21575023,17490473,379020,6000154,125.11,72.7,58.94,202196,Asia,29674920,23071,976984,193,11936,0.040222518,3.292288572
Nepal,NPL,2022-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",37682890,21645983,17843980,395178,502020,126.99,72.94,60.13,16918,Asia,29674920,1393,978377,15,11951,0.040273066,3.296982772
Netherlands,NLD,2021-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",351302,348872,2430,0,283919,2.05,2.03,0.01,16530,Europe,17173094,176896,983516,2566,14025,0.081668452,5.727075156
Netherlands,NLD,2021-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1382496,1105101,277395,0,983840,8.05,6.44,1.62,57288,Europe,17173094,110993,1094509,1565,15590,0.090781545,6.373394334
Netherlands,NLD,2021-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2474256,1798512,675744,0,1265047,14.41,10.47,3.93,73664,Europe,17173094,188081,1282590,975,16565,0.096459031,7.468601756
Netherlands,NLD,2021-04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",5027715,3903950,1132652,0,2774004,29.28,22.73,6.6,161530,Europe,17173094,221747,1504337,610,17175,0.100011099,8.7598484
Netherlands,NLD,2021-05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",9609721,6760881,3089183,0,4153980,55.96,39.37,17.99,241890,Europe,17173094,149857,1654194,476,17651,0.102782877,9.63247508
Netherlands,NLD,2021-06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",15299909,9919654,5921816,0,6036804,89.09,57.76,34.48,351528,Europe,17173094,34249,1688443,127,17778,0.103522405,9.831909148
Netherlands,NLD,2021-07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",20782314,12268425,9286003,0,4922003,121.02,71.44,54.07,286614,Europe,17173094,182142,1870585,83,17861,0.10400572,10.8925334
Netherlands,NLD,2021-08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",22900083,12572814,11116448,0,2458188,133.35,73.21,64.73,143142,Europe,17173094,77016,1947601,200,18061,0.105170332,11.34100238
Netherlands,NLD,2021-09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",23529707,12812289,11533216,0,671731,137.01,74.61,67.16,39114,Europe,17173094,61445,2009046,175,18236,0.106189368,11.69880046
Netherlands,NLD,2021-10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",24085266,13031180,11837881,0,488601,140.25,75.88,68.93,28447,Europe,17173094,135194,2144240,250,18486,0.107645134,12.48604357
Netherlands,NLD,2021-11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",24725678,13251202,12041470,0,689418,143.98,77.16,70.12,40143,Europe,17173094,522039,2666279,1003,19489,0.113485665,15.52590931
Netherlands,NLD,2021-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",27982337,13318004,12225832,0,3940188,162.94,77.55,71.19,229439,Europe,17173094,487233,3153512,1510,20999,0.12227849,18.36309753
Netherlands,NLD,2022-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",33427146,13416272,12324740,0,4698219,194.65,78.12,71.77,273576,Europe,17173094,1394075,4547587,357,21356,0.124357323,26.48088341
Netherlands,NLD,2022-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",33921319,13449885,12355517,0,529377,197.53,78.32,71.95,30826,Europe,17173094,1907723,6455310,304,21660,0.126127534,37.58967371
Netherlands,NLD,2022-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",33942499,13450667,12356769,0,22864,197.65,78.32,71.95,1330,Europe,17173094,1444583,7899893,371,22031,0.12828789,46.00157083
New Caledonia,NCL,2021-02,Pfizer/BioNTech,4457,3432,1025,0,4321,1.55,1.19,0.36,14989,Oceania,288217,11,58,0,0,0,0.020123726
New Caledonia,NCL,2021-03,Pfizer/BioNTech,28913,21192,7721,0,21926,10.03,7.35,2.68,76076,Oceania,288217,63,121,0,0,0,0.041982256
New Caledonia,NCL,2021-04,Pfizer/BioNTech,60916,37070,23846,0,33609,21.14,12.86,8.27,116608,Oceania,288217,3,124,0,0,0,0.043023139
New Caledonia,NCL,2021-05,Pfizer/BioNTech,86639,46508,40131,0,28423,30.06,16.14,13.92,98617,Oceania,288217,4,128,0,0,0,0.044410982
New Caledonia,NCL,2021-06,Pfizer/BioNTech,111259,59316,51943,0,20389,38.6,20.58,18.02,70743,Oceania,288217,1,129,0,0,0,0.044757943
New Caledonia,NCL,2021-07,Pfizer/BioNTech,125742,66159,59583,0,17040,43.63,22.95,20.67,59120,Oceania,288217,5,134,0,0,0,0.046492747
New Caledonia,NCL,2021-08,Pfizer/BioNTech,151912,82172,69740,0,22690,52.71,28.51,24.2,78727,Oceania,288217,2,136,0,0,0,0.047186668
New Caledonia,NCL,2021-09,Pfizer/BioNTech,223735,141094,82641,0,72668,77.63,48.95,28.67,252130,Oceania,288217,7292,7428,119,119,0.041288335,2.577224799
New Caledonia,NCL,2021-10,Pfizer/BioNTech,324466,174092,150374,0,106553,112.58,60.4,52.17,369695,Oceania,288217,3540,10968,146,265,0.091944611,3.80546602
New Caledonia,NCL,2021-11,Pfizer/BioNTech,350362,181074,169288,0,20627,121.56,62.83,58.74,71568,Oceania,288217,1191,12159,11,276,0.09576118,4.21869633
New Caledonia,NCL,2021-12,Pfizer/BioNTech,355717,182486,173231,0,8030,123.42,63.32,60.1,27862,Oceania,288217,667,12826,5,281,0.097495984,4.450119181
New Caledonia,NCL,2022-01,Pfizer/BioNTech,363290,186200,177090,0,5599,126.05,64.6,61.44,19426,Oceania,288217,7660,20486,2,283,0.098189906,7.107838885
New Caledonia,NCL,2022-02,Pfizer/BioNTech,366924,187685,179239,0,3822,127.31,65.12,62.19,13265,Oceania,288217,33691,54177,16,299,0.103741278,18.79729509
New Caledonia,NCL,2022-03,Pfizer/BioNTech,367291,187823,179468,0,532,127.44,65.17,62.27,1845,Oceania,288217,6178,60355,12,311,0.107904808,20.9408189
New Zealand,NZL,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech",6713,6712,1,6711,3335,0.13,0.13,0,649,Oceania,5126300,74,2378,1,26,0.000507188,0.046388233
New Zealand,NZL,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech",73756,58168,15586,67043,55978,1.44,1.13,0.3,10920,Oceania,5126300,123,2501,0,26,0.000507188,0.048787625
New Zealand,NZL,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech",275917,201876,74038,202161,184654,5.38,3.94,1.44,36021,Oceania,5126300,112,2613,0,26,0.000507188,0.050972436
New Zealand,NZL,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech",652108,422647,229451,376191,369804,12.72,8.24,4.48,72137,Oceania,5126300,61,2673,0,26,0.000507188,0.052142871
New Zealand,NZL,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech",1175985,719477,456489,523877,507939,22.94,14.04,8.9,99086,Oceania,5126300,69,2742,0,26,0.000507188,0.053488871
New Zealand,NZL,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech",1925169,1179740,745401,749184,683927,37.55,23.01,14.54,133417,Oceania,5126300,131,2873,0,26,0.000507188,0.05604432
New Zealand,NZL,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech",3516583,2299769,1216743,1591414,1478827,68.6,44.86,23.74,288476,Oceania,5126300,696,3569,0,26,0.000507188,0.069621364
New Zealand,NZL,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech",5228519,3297223,1931097,1711936,1816838,101.99,64.32,37.67,354412,Oceania,5126300,722,4291,1,27,0.000526696,0.083705597
New Zealand,NZL,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech",6874964,3707134,3166496,1646445,1663822,134.11,72.32,61.77,324565,Oceania,5126300,2303,6594,1,28,0.000546203,0.128630786
New Zealand,NZL,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech",7583572,3892261,3623876,708608,724244,147.93,75.93,70.69,141277,Oceania,5126300,5129,11723,16,44,0.000858319,0.228683456
New Zealand,NZL,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech",8186289,3972998,3856084,602717,647642,159.69,77.5,75.22,126337,Oceania,5126300,2395,14118,7,51,0.00099487,0.275403312
New Zealand,NZL,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech",9462319,4172898,3926170,1276030,1206644,184.58,81.4,76.59,235386,Oceania,5126300,2502,16620,2,53,0.001033884,0.324210444
New Zealand,NZL,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech",10630171,4261487,3963636,1167852,1205963,207.37,83.13,77.32,235248,Oceania,5126300,102192,118812,3,56,0.001092406,2.317695024
New Zealand,NZL,2022-03,"Oxford/AstraZeneca, Pfizer/BioNTech",10746387,4271879,3970210,21981,149659,209.63,83.33,77.45,29195,Oceania,5126300,525063,643875,222,278,0.005423015,12.56022862
Nicaragua,NIC,2021-03,"Abdala, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Soberana02, Sputnik Light, Sputnik V",0,0,0,0,42030,0,0,0,6270,North America,6702379,232,6677,5,178,0.002655773,0.099621343
