country,iso_code,month_year,vaccines,total_vaccinations,people_vaccinated,people_fully_vaccinated,monthly_vaccinations_raw,monthly_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,monthly_vaccinations_per_million,continent,population,new_cases,total_cases,new_deaths,total_deaths
Colombia,COL,2021-06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",18281743,11518988,6896325,6123901,7938298,35.66,22.47,13.45,154850,South America,51265841,637574,5082762,14117,128821
Colombia,COL,2021-07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",27524377,17801838,12179103,4200109,9006818,53.69,34.72,23.76,175689,South America,51265841,369920,5084466,10278,128874
Colombia,COL,2021-08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",35546165,23600147,14722990,6307544,8653058,69.34,46.03,28.72,168785,South America,51265841,159974,5086381,4650,128874
Colombia,COL,2021-09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",40404815,26332902,16929789,2477616,5121367,78.81,51.37,33.02,99898,South America,51265841,135777,5088008,3474,128969
Colombia,COL,2021-10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",47404063,30172182,21398743,3740327,6789592,92.47,58.85,41.74,132439,South America,51265841,144564,5089695,3600,129011
Colombia,COL,2021-11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",57521265,0,24744249,6888025,9588126,112.2,0,48.27,187025,South America,51265841,164319,5091508,3651,129056
Colombia,COL,2021-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",64690489,38353097,28323837,3783771,7750301,126.19,74.81,55.25,151179,South America,51265841,181674,5157440,3642,129942
Colombia,COL,2022-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",71927908,40348092,31668670,4794033,7086439,140.3,78.7,61.77,138230,South America,51265841,504650,6065801,4153,138854
Colombia,COL,2022-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",76733198,41253498,33371543,4263632,5631124,149.68,80.47,65.1,109843,South America,51265841,77670,6067023,2129,138899
Colombia,COL,2022-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",77655719,41409379,33706581,0,420462,151.48,80.77,65.75,8200,South America,51265841,32374,6084240,649,139595
Comoros,COM,2021-04,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",13440,13440,0,0,12978,1.51,1.51,0,14607,Africa,888456,154,4528,1,150
Comoros,COM,2021-05,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",83907,43140,36883,0,58973,9.44,4.86,4.15,66376,Africa,888456,219,4542,1,150
Comoros,COM,2021-06,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",84360,43140,41220,0,7870,9.5,4.86,4.64,8854,Africa,888456,156,4543,5,151
Comoros,COM,2021-07,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",125960,84740,41220,0,51601,14.18,9.54,4.64,58081,Africa,888456,143,4548,4,151
Comoros,COM,2021-08,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",277419,174765,41358,0,140781,31.22,19.67,4.66,158456,Africa,888456,72,4554,4,151
Comoros,COM,2021-09,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",352635,190637,162098,0,66590,39.69,21.46,18.24,74949,Africa,888456,251,4556,8,151
Comoros,COM,2021-10,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",407792,245694,162098,0,86762,45.9,27.65,18.24,97654,Africa,888456,195,4560,2,151
Comoros,COM,2021-11,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",523256,281946,241310,0,83920,58.89,31.73,27.16,94458,Africa,888456,241,4564,4,151
Comoros,COM,2021-12,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",581547,335408,246139,0,55167,65.46,37.75,27.7,62085,Africa,888456,2000,6515,22,157
Comoros,COM,2022-01,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",598000,341102,256898,0,31096,67.31,38.39,28.92,34990,Africa,888456,290,8033,1,160
Comoros,COM,2022-02,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",637961,341102,301218,0,33087,71.81,38.39,33.9,37242,Africa,888456,183,8033,1,160
Comoros,COM,2022-03,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",637961,341102,301218,0,0,71.81,38.39,33.9,0,Africa,888456,134,8085,0,160
Congo,COG,2021-04,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",14297,14297,0,0,13632,0.25,0.25,0,2416,Africa,5657017,1677,18970,37,354
Congo,COG,2021-05,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",38268,38268,0,0,21077,0.68,0.68,0,3733,Africa,5657017,410,18970,6,354
Congo,COG,2021-06,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",116110,116110,0,1486,63887,2.05,2.05,0,11297,Africa,5657017,898,18970,7,354
Congo,COG,2021-07,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",198698,132671,66027,0,86547,3.51,2.35,1.17,15295,Africa,5657017,1001,19066,26,359
Congo,COG,2021-08,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",290287,184812,105475,0,97258,5.13,3.27,1.86,17189,Africa,5657017,441,19066,16,359
Congo,COG,2021-09,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",346613,230572,116041,0,46201,6.13,4.08,2.05,8164,Africa,5657017,733,19066,11,359
Congo,COG,2021-10,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",410016,289849,120167,0,119287,7.25,5.12,2.12,21085,Africa,5657017,2708,19066,39,359
Congo,COG,2021-11,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",625579,496643,128936,0,175632,11.06,8.78,2.28,31049,Africa,5657017,817,19066,45,359
Congo,COG,2021-12,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",758891,622886,583609,0,121297,13.42,11.01,10.32,21439,Africa,5657017,1701,20089,29,367
